,Inhibitory,Excitatory,OD,Microglia,Endothelial,Astrocyte
2334.7852465_-4169.457843,4.94E-02,1.87E-01,3.80E-01,1.10E-01,2.46E-01,2.81E-02
2334.7852465_-4269.457843,4.69E-02,2.21E-01,1.94E-01,9.15E-02,8.27E-02,3.65E-01
2434.7852465_-2769.457843,6.60E-02,3.37E-02,7.21E-01,6.94E-02,9.70E-02,1.32E-02
2434.7852465_-2869.457843,4.41E-02,1.24E-01,2.94E-01,1.69E-01,2.82E-01,8.75E-02
2434.7852465_-2969.457843,3.22E-02,3.27E-01,2.66E-01,9.39E-02,1.51E-01,1.30E-01
2434.7852465_-3069.457843,1.85E-01,2.05E-01,2.83E-01,1.01E-01,8.95E-02,1.35E-01
2434.7852465_-3169.457843,1.91E-02,2.01E-01,2.47E-01,1.25E-01,1.92E-01,2.15E-01
2434.7852465_-3269.457843,5.34E-02,2.28E-01,3.90E-01,9.43E-02,1.26E-01,1.09E-01
2434.7852465_-3369.457843,3.04E-02,1.57E-01,3.33E-01,1.38E-01,2.20E-01,1.22E-01
2434.7852465_-3469.457843,9.10E-02,2.09E-01,3.95E-01,8.89E-02,9.38E-02,1.22E-01
2434.7852465_-3569.457843,2.96E-02,2.34E-01,3.37E-01,1.10E-01,2.15E-01,7.39E-02
2434.7852465_-3669.457843,2.80E-02,3.54E-01,2.36E-01,9.41E-02,1.64E-01,1.25E-01
2434.7852465_-3769.457843,1.03E-01,2.54E-01,3.14E-01,9.02E-02,9.17E-02,1.47E-01
2434.7852465_-3869.457843,7.35E-02,2.63E-01,2.70E-01,1.09E-01,1.32E-01,1.52E-01
2434.7852465_-3969.457843,2.89E-02,3.63E-01,4.26E-01,4.22E-02,6.08E-02,7.92E-02
2434.7852465_-4069.457843,1.95E-01,3.30E-01,2.71E-01,7.08E-02,9.24E-02,4.13E-02
2434.7852465_-4169.457843,1.08E-01,2.84E-01,3.02E-01,9.80E-02,1.68E-01,3.90E-02
2434.7852465_-4269.457843,1.76E-01,1.05E-01,3.47E-01,1.39E-01,2.04E-01,2.96E-02
2534.7852465_-2769.457843,6.42E-03,3.16E-01,2.40E-01,9.03E-02,2.34E-01,1.13E-01
2534.7852465_-2869.457843,8.54E-03,3.85E-01,1.89E-01,6.45E-02,1.08E-01,2.45E-01
2534.7852465_-2969.457843,2.30E-02,2.44E-01,2.21E-01,1.21E-01,1.90E-01,2.01E-01
2534.7852465_-3069.457843,4.91E-02,2.22E-01,3.07E-01,1.19E-01,1.66E-01,1.36E-01
2534.7852465_-3169.457843,6.67E-02,1.65E-01,4.18E-01,1.14E-01,1.82E-01,5.43E-02
2534.7852465_-3269.457843,6.57E-02,1.84E-01,3.37E-01,1.20E-01,1.41E-01,1.52E-01
2534.7852465_-3369.457843,1.50E-01,1.02E-01,3.74E-01,1.38E-01,1.34E-01,1.02E-01
2534.7852465_-3469.457843,3.92E-02,1.81E-01,2.61E-01,1.50E-01,2.31E-01,1.39E-01
2534.7852465_-3569.457843,1.58E-02,1.33E-01,5.05E-01,7.47E-02,9.20E-02,1.79E-01
2534.7852465_-3669.457843,5.55E-02,3.37E-01,2.44E-01,9.72E-02,1.39E-01,1.27E-01
2534.7852465_-3769.457843,8.02E-02,2.23E-01,1.88E-01,1.25E-01,1.25E-01,2.58E-01
2534.7852465_-3869.457843,1.37E-02,1.84E-01,3.07E-01,1.25E-01,2.87E-01,8.30E-02
2534.7852465_-3969.457843,1.78E-01,9.89E-02,3.85E-01,1.22E-01,1.99E-01,1.78E-02
2534.7852465_-4069.457843,5.65E-02,2.06E-01,3.17E-01,1.18E-01,1.46E-01,1.57E-01
2534.7852465_-4169.457843,2.06E-01,2.13E-01,3.29E-01,9.25E-02,1.11E-01,4.88E-02
2534.7852465_-4269.457843,1.98E-02,1.90E-01,1.53E-01,1.53E-01,2.42E-01,2.42E-01
-1471.530357_-2368.451439,1.63E-02,1.46E-01,5.69E-01,7.39E-02,1.47E-01,4.75E-02
-1471.530357_-2468.451439,1.51E-01,3.14E-01,2.99E-01,7.84E-02,1.00E-01,5.80E-02
-1471.530357_-2568.451439,1.52E-01,2.36E-01,4.13E-01,6.74E-02,7.37E-02,5.87E-02
-1471.530357_-2668.451439,3.60E-02,2.96E-01,3.35E-01,9.11E-02,1.59E-01,8.25E-02
-1471.530357_-2768.451439,6.18E-03,2.92E-01,2.86E-01,8.36E-02,1.92E-01,1.40E-01
-1471.530357_-2868.451439,1.65E-02,1.71E-01,4.78E-01,8.86E-02,1.98E-01,4.74E-02
-1471.530357_-2968.451439,2.07E-01,2.00E-01,3.71E-01,8.19E-02,8.90E-02,5.22E-02
-1471.530357_-3068.451439,2.02E-01,2.43E-01,3.11E-01,7.68E-02,6.92E-02,9.79E-02
-1471.530357_-3168.451439,3.68E-03,2.39E-01,2.84E-01,9.36E-02,2.59E-01,1.21E-01
-1471.530357_-3268.451439,1.06E-01,2.80E-01,2.70E-01,1.09E-01,1.46E-01,8.92E-02
-1471.530357_-3368.451439,1.15E-01,2.11E-01,2.56E-01,1.39E-01,1.84E-01,9.47E-02
-1471.530357_-3468.451439,2.86E-02,1.94E-01,4.97E-01,8.00E-02,1.40E-01,6.03E-02
-1471.530357_-3568.451439,1.98E-01,2.34E-01,3.61E-01,7.58E-02,9.38E-02,3.87E-02
-1471.530357_-3668.451439,1.07E-01,2.69E-01,3.25E-01,9.75E-02,1.57E-01,4.44E-02
-1471.530357_-3768.451439,2.16E-01,2.56E-01,2.18E-01,1.07E-01,1.15E-01,8.90E-02
-1471.530357_-3868.451439,7.05E-02,1.99E-01,2.47E-01,7.28E-02,5.19E-02,3.59E-01
-1571.530357_-2368.451439,9.29E-04,2.12E-01,5.34E-01,4.22E-02,1.49E-01,6.19E-02
-1571.530357_-2468.451439,2.07E-01,1.89E-01,4.22E-01,6.89E-02,7.99E-02,3.39E-02
-1571.530357_-2568.451439,6.72E-02,3.66E-01,2.89E-01,6.89E-02,8.24E-02,1.26E-01
-1571.530357_-2668.451439,3.00E-02,2.30E-01,3.52E-01,9.37E-02,1.27E-01,1.68E-01
-1571.530357_-2768.451439,8.15E-02,1.47E-01,3.77E-01,1.30E-01,1.60E-01,1.05E-01
-1571.530357_-2868.451439,2.92E-02,2.14E-01,3.59E-01,8.93E-02,1.10E-01,1.99E-01
-1571.530357_-2968.451439,9.37E-02,1.51E-01,3.29E-01,1.42E-01,2.43E-01,4.22E-02
-1571.530357_-3068.451439,8.69E-02,2.83E-01,2.86E-01,1.07E-01,1.54E-01,8.41E-02
-1571.530357_-3168.451439,1.06E-01,1.64E-01,3.43E-01,1.26E-01,2.32E-01,2.86E-02
-1571.530357_-3268.451439,7.11E-02,1.60E-01,3.32E-01,1.03E-01,9.07E-02,2.43E-01
-1571.530357_-3368.451439,6.25E-02,2.19E-01,3.05E-01,1.26E-01,1.85E-01,1.02E-01
-1571.530357_-3468.451439,4.39E-02,2.90E-01,2.72E-01,1.07E-01,1.63E-01,1.24E-01
-1571.530357_-3568.451439,2.25E-02,4.34E-01,3.21E-01,5.50E-02,1.26E-01,4.19E-02
-1571.530357_-3668.451439,1.14E-01,3.25E-01,3.08E-01,8.15E-02,1.18E-01,5.45E-02
-1571.530357_-3768.451439,2.17E-01,3.01E-01,2.71E-01,6.60E-02,6.18E-02,8.31E-02
-1571.530357_-3868.451439,1.47E-03,2.58E-01,2.06E-01,8.55E-02,3.86E-01,6.28E-02
-1671.530357_-2368.451439,5.50E-03,1.42E-01,6.33E-01,4.73E-02,1.56E-01,1.55E-02
-1671.530357_-2468.451439,1.16E-02,3.39E-01,3.22E-01,6.97E-02,1.35E-01,1.23E-01
-1671.530357_-2568.451439,4.98E-02,3.64E-01,3.79E-01,5.79E-02,9.11E-02,5.87E-02
-1671.530357_-2668.451439,4.10E-02,2.26E-01,2.90E-01,1.01E-01,1.16E-01,2.26E-01
-1671.530357_-2768.451439,1.60E-01,1.64E-01,4.48E-01,8.43E-02,1.04E-01,3.93E-02
-1671.530357_-2868.451439,6.93E-02,1.76E-01,3.07E-01,1.19E-01,1.22E-01,2.07E-01
-1671.530357_-2968.451439,7.33E-02,2.60E-01,3.66E-01,9.32E-02,1.40E-01,6.66E-02
-1671.530357_-3068.451439,1.55E-01,1.40E-01,3.11E-01,1.21E-01,9.90E-02,1.75E-01
-1671.530357_-3168.451439,4.29E-02,2.12E-01,2.27E-01,1.43E-01,2.07E-01,1.67E-01
-1671.530357_-3268.451439,9.95E-02,2.16E-01,4.02E-01,9.33E-02,1.22E-01,6.74E-02
-1671.530357_-3368.451439,6.85E-02,2.06E-01,4.20E-01,9.38E-02,1.21E-01,9.08E-02
-1671.530357_-3468.451439,5.94E-02,2.32E-01,3.32E-01,1.01E-01,1.21E-01,1.54E-01
-1671.530357_-3568.451439,4.77E-02,2.19E-01,2.53E-01,1.09E-01,1.19E-01,2.52E-01
-1671.530357_-3668.451439,3.15E-02,2.27E-01,2.78E-01,8.56E-02,9.12E-02,2.87E-01
-1671.530357_-3768.451439,1.17E-02,1.98E-01,3.79E-01,9.65E-02,1.75E-01,1.40E-01
-1671.530357_-3868.451439,9.51E-04,2.37E-01,5.40E-02,6.33E-02,1.39E-01,5.06E-01
-1771.530357_-2368.451439,1.73E-03,1.65E-01,4.64E-01,6.96E-02,2.29E-01,7.08E-02
-1771.530357_-2468.451439,7.57E-03,1.23E-01,6.48E-01,4.60E-02,6.60E-02,1.10E-01
-1771.530357_-2568.451439,1.29E-02,3.57E-01,2.45E-01,7.31E-02,1.23E-01,1.89E-01
-1771.530357_-2668.451439,1.68E-01,1.50E-01,3.02E-01,1.26E-01,1.14E-01,1.40E-01
-1771.530357_-2768.451439,2.45E-02,1.59E-01,2.62E-01,1.40E-01,1.96E-01,2.19E-01
-1771.530357_-2868.451439,1.84E-01,1.82E-01,3.95E-01,7.92E-02,7.08E-02,8.86E-02
-1771.530357_-2968.451439,1.22E-01,2.59E-01,3.79E-01,8.06E-02,1.17E-01,4.17E-02
-1771.530357_-3068.451439,1.37E-02,1.84E-01,2.90E-01,1.25E-01,2.29E-01,1.59E-01
-1771.530357_-3168.451439,1.20E-02,1.98E-01,2.24E-01,1.07E-01,1.55E-01,3.04E-01
-1771.530357_-3268.451439,4.77E-02,1.97E-01,3.93E-01,1.10E-01,1.70E-01,8.27E-02
-1771.530357_-3368.451439,4.04E-02,1.39E-01,2.28E-01,1.77E-01,2.62E-01,1.53E-01
-1771.530357_-3468.451439,4.03E-02,1.60E-01,3.38E-01,1.28E-01,1.64E-01,1.70E-01
-1771.530357_-3568.451439,1.86E-02,1.93E-01,2.34E-01,1.02E-01,1.25E-01,3.27E-01
-1771.530357_-3668.451439,8.57E-02,1.21E-01,3.39E-01,1.57E-01,2.31E-01,6.57E-02
-1771.530357_-3768.451439,1.48E-02,2.27E-01,3.23E-01,8.82E-02,1.29E-01,2.18E-01
-1771.530357_-3868.451439,4.07E-02,2.08E-01,2.23E-01,6.09E-02,4.51E-02,4.22E-01
-1871.530357_-2368.451439,5.57E-04,2.28E-01,5.78E-01,2.83E-02,9.70E-02,6.76E-02
-1871.530357_-2468.451439,7.73E-04,3.44E-01,4.25E-01,3.43E-02,1.37E-01,5.86E-02
-1871.530357_-2568.451439,1.08E-01,1.08E-01,4.82E-01,1.11E-01,1.49E-01,4.22E-02
-1871.530357_-2668.451439,3.07E-02,1.98E-01,2.32E-01,1.05E-01,1.14E-01,3.20E-01
-1871.530357_-2768.451439,1.80E-01,1.57E-01,3.77E-01,1.01E-01,9.78E-02,8.63E-02
-1871.530357_-2868.451439,1.73E-01,1.26E-01,4.40E-01,1.00E-01,1.09E-01,5.23E-02
-1871.530357_-2968.451439,7.41E-02,1.89E-01,4.38E-01,6.76E-02,5.78E-02,1.73E-01
-1871.530357_-3068.451439,2.80E-02,1.79E-01,3.44E-01,1.24E-01,1.97E-01,1.28E-01
-1871.530357_-3168.451439,2.17E-02,1.82E-01,3.15E-01,9.54E-02,1.13E-01,2.73E-01
-1871.530357_-3268.451439,1.33E-02,2.76E-01,2.11E-01,8.35E-02,1.17E-01,3.00E-01
-1871.530357_-3368.451439,1.10E-01,1.17E-01,3.76E-01,1.41E-01,1.62E-01,9.38E-02
-1871.530357_-3468.451439,8.47E-03,2.22E-01,2.80E-01,1.01E-01,1.88E-01,2.01E-01
-1871.530357_-3568.451439,3.79E-02,1.38E-01,3.46E-01,1.30E-01,1.57E-01,1.91E-01
-1871.530357_-3668.451439,1.89E-02,2.04E-01,3.24E-01,1.05E-01,1.57E-01,1.92E-01
-1871.530357_-3768.451439,3.58E-03,2.02E-01,1.48E-01,3.76E-02,4.08E-02,5.68E-01
-1871.530357_-3868.451439,1.16E-02,2.17E-01,1.58E-01,4.54E-02,4.00E-02,5.28E-01
-1971.530357_-2368.451439,1.59E-04,2.69E-01,5.01E-01,2.33E-02,9.10E-02,1.15E-01
-1971.530357_-2468.451439,5.63E-04,1.96E-01,6.65E-01,2.18E-02,7.79E-02,3.88E-02
-1971.530357_-2568.451439,1.43E-01,1.38E-01,3.61E-01,9.09E-02,6.40E-02,2.03E-01
-1971.530357_-2668.451439,1.11E-01,1.23E-01,4.12E-01,1.26E-01,1.44E-01,8.46E-02
-1971.530357_-2768.451439,1.50E-01,1.54E-01,3.67E-01,1.20E-01,1.45E-01,6.39E-02
-1971.530357_-2868.451439,2.06E-01,1.75E-01,3.36E-01,1.06E-01,1.30E-01,4.64E-02
-1971.530357_-2968.451439,8.05E-02,2.23E-01,3.92E-01,9.38E-02,1.17E-01,9.40E-02
-1971.530357_-3068.451439,1.71E-02,4.08E-01,3.09E-01,6.24E-02,1.32E-01,7.14E-02
-1971.530357_-3168.451439,4.19E-02,2.74E-01,3.47E-01,9.14E-02,1.35E-01,1.10E-01
-1971.530357_-3268.451439,1.65E-02,1.76E-01,3.04E-01,8.21E-02,9.14E-02,3.30E-01
-1971.530357_-3368.451439,1.98E-02,1.42E-01,3.61E-01,1.08E-01,1.37E-01,2.30E-01
-1971.530357_-3468.451439,1.39E-02,1.32E-01,3.71E-01,1.11E-01,1.59E-01,2.13E-01
-1971.530357_-3568.451439,1.15E-02,1.84E-01,2.51E-01,9.27E-02,1.21E-01,3.39E-01
-1971.530357_-3668.451439,1.56E-02,1.45E-01,2.39E-01,1.58E-01,3.03E-01,1.40E-01
-1971.530357_-3768.451439,1.01E-02,1.73E-01,2.56E-01,1.07E-01,1.58E-01,2.96E-01
-1971.530357_-3868.451439,5.20E-02,1.37E-01,2.50E-01,1.73E-01,2.35E-01,1.52E-01
-2071.530357_-2368.451439,5.13E-04,2.65E-01,5.16E-01,3.19E-02,1.36E-01,5.09E-02
-2071.530357_-2468.451439,3.16E-04,2.93E-01,3.02E-01,4.60E-02,1.71E-01,1.88E-01
-2071.530357_-2568.451439,6.89E-03,1.63E-01,4.33E-01,8.99E-02,1.81E-01,1.26E-01
-2071.530357_-2668.451439,1.67E-01,1.28E-01,3.32E-01,1.36E-01,1.38E-01,9.91E-02
-2071.530357_-2768.451439,1.30E-01,1.91E-01,3.42E-01,9.83E-02,8.93E-02,1.49E-01
-2071.530357_-2868.451439,1.61E-01,1.21E-01,4.59E-01,9.52E-02,9.06E-02,7.41E-02
-2071.530357_-2968.451439,4.21E-02,1.98E-01,3.18E-01,9.24E-02,9.38E-02,2.55E-01
-2071.530357_-3068.451439,1.41E-02,2.84E-01,2.27E-01,5.49E-02,6.01E-02,3.60E-01
-2071.530357_-3168.451439,2.65E-02,2.42E-01,3.76E-01,7.93E-02,1.04E-01,1.72E-01
-2071.530357_-3268.451439,2.00E-02,1.35E-01,3.62E-01,1.18E-01,1.59E-01,2.06E-01
-2071.530357_-3368.451439,1.98E-02,1.22E-01,3.74E-01,1.30E-01,1.91E-01,1.65E-01
-2071.530357_-3468.451439,1.43E-02,1.60E-01,2.59E-01,1.29E-01,1.99E-01,2.38E-01
-2071.530357_-3568.451439,7.46E-03,1.90E-01,2.22E-01,9.00E-02,1.30E-01,3.61E-01
-2071.530357_-3668.451439,1.65E-02,1.77E-01,2.80E-01,9.71E-02,1.19E-01,3.11E-01
-2071.530357_-3768.451439,7.50E-03,2.14E-01,1.71E-01,6.60E-02,7.98E-02,4.62E-01
-2071.530357_-3868.451439,3.13E-01,4.96E-01,1.42E-01,9.11E-03,3.91E-02,1.38E-04
-2171.530357_-2368.451439,1.16E-03,1.56E-01,6.23E-01,4.01E-02,1.31E-01,4.87E-02
-2171.530357_-2468.451439,1.08E-03,1.79E-01,6.61E-01,2.81E-02,8.47E-02,4.70E-02
-2171.530357_-2568.451439,2.04E-03,1.41E-01,5.99E-01,4.68E-02,1.02E-01,1.10E-01
-2171.530357_-2668.451439,2.68E-02,1.42E-01,2.81E-01,1.49E-01,2.16E-01,1.84E-01
-2171.530357_-2768.451439,1.50E-01,1.35E-01,3.57E-01,1.05E-01,8.14E-02,1.71E-01
-2171.530357_-2868.451439,1.62E-01,1.49E-01,3.27E-01,1.28E-01,1.29E-01,1.05E-01
-2171.530357_-2968.451439,9.15E-02,1.81E-01,4.39E-01,8.40E-02,8.31E-02,1.21E-01
-2171.530357_-3068.451439,8.03E-02,1.56E-01,4.25E-01,1.07E-01,1.19E-01,1.13E-01
-2171.530357_-3168.451439,1.63E-02,1.56E-01,3.23E-01,1.06E-01,1.37E-01,2.62E-01
-2171.530357_-3268.451439,1.86E-02,2.35E-01,3.05E-01,7.24E-02,8.42E-02,2.84E-01
-2171.530357_-3368.451439,1.37E-01,1.28E-01,5.00E-01,8.06E-02,7.31E-02,8.24E-02
-2171.530357_-3468.451439,4.95E-02,1.32E-01,4.03E-01,1.10E-01,1.12E-01,1.93E-01
-2171.530357_-3568.451439,5.44E-02,2.85E-01,4.45E-01,6.28E-02,9.18E-02,6.07E-02
-2171.530357_-3668.451439,6.33E-03,1.72E-01,2.62E-01,9.23E-02,1.41E-01,3.27E-01
-2171.530357_-3768.451439,2.46E-03,1.13E-01,2.07E-01,1.38E-01,3.78E-01,1.61E-01
-2271.530357_-2368.451439,5.97E-03,1.64E-01,5.96E-01,5.08E-02,9.45E-02,8.90E-02
-2271.530357_-2468.451439,7.21E-05,4.04E-01,3.77E-01,2.03E-02,1.21E-01,7.69E-02
-2271.530357_-2568.451439,3.76E-03,1.25E-01,7.29E-01,3.29E-02,8.19E-02,2.77E-02
-2271.530357_-2668.451439,7.50E-02,1.65E-01,3.37E-01,1.39E-01,2.06E-01,7.79E-02
-2271.530357_-2768.451439,2.72E-02,2.24E-01,3.67E-01,9.62E-02,1.41E-01,1.45E-01
-2271.530357_-2868.451439,3.55E-02,2.13E-01,2.98E-01,1.02E-01,1.20E-01,2.31E-01
-2271.530357_-2968.451439,2.37E-02,1.78E-01,2.45E-01,1.26E-01,1.64E-01,2.63E-01
-2271.530357_-3068.451439,4.28E-02,1.23E-01,3.60E-01,1.41E-01,1.76E-01,1.57E-01
-2271.530357_-3168.451439,4.57E-02,1.61E-01,3.39E-01,1.27E-01,1.56E-01,1.72E-01
-2271.530357_-3268.451439,1.58E-02,1.40E-01,3.56E-01,1.11E-01,1.51E-01,2.26E-01
-2271.530357_-3368.451439,1.70E-02,1.57E-01,3.46E-01,9.37E-02,1.13E-01,2.74E-01
-2271.530357_-3468.451439,2.77E-02,1.51E-01,3.87E-01,1.04E-01,1.25E-01,2.06E-01
-2271.530357_-3568.451439,6.04E-02,1.45E-01,4.68E-01,9.56E-02,1.04E-01,1.28E-01
-2271.530357_-3668.451439,3.61E-02,1.16E-01,3.55E-01,1.47E-01,1.99E-01,1.46E-01
-2271.530357_-3768.451439,2.42E-02,2.18E-01,1.88E-01,5.93E-02,4.96E-02,4.60E-01
-2271.530357_-3868.451439,1.14E-02,1.99E-01,1.90E-01,1.11E-01,1.63E-01,3.26E-01
-2371.530357_-2368.451439,1.64E-04,3.16E-01,4.24E-01,2.89E-02,1.36E-01,9.54E-02
-2371.530357_-2468.451439,1.30E-04,3.61E-01,4.09E-01,2.36E-02,1.16E-01,8.99E-02
-2371.530357_-2568.451439,1.01E-03,1.74E-01,5.10E-01,5.12E-02,1.44E-01,1.19E-01
-2371.530357_-2668.451439,2.12E-02,1.66E-01,2.75E-01,1.42E-01,2.32E-01,1.64E-01
-2371.530357_-2768.451439,1.16E-01,2.35E-01,3.16E-01,1.04E-01,1.18E-01,1.11E-01
-2371.530357_-2868.451439,5.46E-02,2.54E-01,3.69E-01,8.24E-02,9.71E-02,1.42E-01
-2371.530357_-2968.451439,8.68E-02,2.34E-01,3.13E-01,9.33E-02,9.16E-02,1.82E-01
-2371.530357_-3068.451439,4.66E-02,2.64E-01,4.39E-01,6.75E-02,8.91E-02,9.44E-02
-2371.530357_-3168.451439,1.85E-02,2.47E-01,3.46E-01,9.57E-02,1.70E-01,1.22E-01
-2371.530357_-3268.451439,1.15E-01,1.00E-01,5.92E-01,7.28E-02,8.04E-02,3.96E-02
-2371.530357_-3368.451439,5.23E-03,1.78E-01,2.26E-01,9.67E-02,1.60E-01,3.33E-01
-2371.530357_-3468.451439,9.00E-03,1.52E-01,2.77E-01,1.20E-01,1.99E-01,2.43E-01
-2371.530357_-3568.451439,2.05E-02,1.41E-01,3.86E-01,1.12E-01,1.54E-01,1.86E-01
-2371.530357_-3668.451439,4.50E-03,2.28E-01,1.21E-01,7.04E-02,1.03E-01,4.74E-01
-2371.530357_-3768.451439,1.59E-02,1.66E-01,2.79E-01,1.15E-01,1.58E-01,2.66E-01
-2371.530357_-3868.451439,8.03E-02,1.02E-01,5.07E-01,9.36E-02,2.08E-01,1.02E-02
-2471.530357_-2368.451439,3.04E-04,2.40E-01,5.18E-01,2.76E-02,9.08E-02,1.23E-01
-2471.530357_-2468.451439,2.27E-04,3.04E-01,4.44E-01,2.86E-02,1.17E-01,1.06E-01
-2471.530357_-2568.451439,5.23E-04,1.96E-01,6.27E-01,2.59E-02,8.37E-02,6.73E-02
-2471.530357_-2668.451439,5.22E-02,1.90E-01,3.67E-01,1.13E-01,1.44E-01,1.35E-01
-2471.530357_-2768.451439,9.02E-02,1.45E-01,2.98E-01,1.43E-01,1.47E-01,1.77E-01
-2471.530357_-2868.451439,1.86E-01,1.86E-01,3.42E-01,9.43E-02,8.53E-02,1.07E-01
-2471.530357_-2968.451439,1.86E-01,1.83E-01,3.39E-01,9.77E-02,8.99E-02,1.05E-01
-2471.530357_-3068.451439,1.01E-01,2.48E-01,3.53E-01,8.20E-02,8.28E-02,1.33E-01
-2471.530357_-3168.451439,9.88E-02,3.07E-01,3.43E-01,7.85E-02,1.07E-01,6.55E-02
-2471.530357_-3268.451439,1.64E-02,1.10E-01,5.17E-01,6.56E-02,6.64E-02,2.24E-01
-2471.530357_-3368.451439,4.04E-03,1.62E-01,2.81E-01,8.36E-02,1.36E-01,3.34E-01
-2471.530357_-3468.451439,1.22E-02,1.89E-01,2.45E-01,9.02E-02,1.14E-01,3.50E-01
-2471.530357_-3568.451439,2.75E-02,1.25E-01,3.74E-01,1.36E-01,1.99E-01,1.39E-01
-2471.530357_-3668.451439,3.83E-02,2.14E-01,4.23E-01,8.60E-02,1.14E-01,1.25E-01
-2471.530357_-3768.451439,6.10E-02,1.48E-01,4.25E-01,1.18E-01,1.58E-01,9.09E-02
-2471.530357_-3868.451439,1.76E-02,2.34E-01,1.30E-01,1.10E-01,1.45E-01,3.64E-01
-2571.530357_-2368.451439,1.76E-03,1.62E-01,6.75E-01,3.15E-02,9.93E-02,3.01E-02
-2571.530357_-2468.451439,1.77E-03,1.58E-01,4.25E-01,4.38E-02,7.01E-02,3.01E-01
-2571.530357_-2568.451439,7.36E-04,1.57E-01,5.83E-01,4.23E-02,1.31E-01,8.58E-02
-2571.530357_-2668.451439,5.01E-02,2.08E-01,2.59E-01,1.05E-01,1.07E-01,2.71E-01
-2571.530357_-2768.451439,5.38E-02,1.88E-01,3.98E-01,9.99E-02,1.18E-01,1.43E-01
-2571.530357_-2868.451439,2.19E-02,2.71E-01,2.76E-01,9.90E-02,1.54E-01,1.78E-01
-2571.530357_-2968.451439,4.23E-02,3.63E-01,2.98E-01,7.65E-02,1.16E-01,1.04E-01
-2571.530357_-3068.451439,2.01E-01,1.71E-01,3.96E-01,8.78E-02,1.03E-01,4.15E-02
-2571.530357_-3168.451439,2.05E-01,1.44E-01,4.07E-01,8.93E-02,1.36E-01,1.76E-02
-2571.530357_-3268.451439,8.23E-02,1.17E-01,4.09E-01,1.35E-01,2.12E-01,4.49E-02
-2571.530357_-3368.451439,4.98E-02,1.94E-01,3.43E-01,1.16E-01,1.48E-01,1.49E-01
-2571.530357_-3468.451439,7.09E-02,1.60E-01,3.50E-01,1.23E-01,1.35E-01,1.61E-01
-2571.530357_-3568.451439,2.58E-02,2.25E-01,3.67E-01,9.70E-02,2.55E-01,2.98E-02
-2571.530357_-3668.451439,1.19E-02,2.39E-01,2.89E-01,8.64E-02,1.30E-01,2.44E-01
-2571.530357_-3768.451439,1.23E-01,1.97E-01,3.98E-01,9.38E-02,1.05E-01,8.33E-02
-2571.530357_-3868.451439,1.58E-01,8.74E-02,5.30E-01,8.68E-02,1.18E-01,1.93E-02
-2671.530357_-2368.451439,6.68E-03,1.44E-01,6.80E-01,4.13E-02,8.84E-02,3.91E-02
-2671.530357_-2468.451439,1.74E-03,1.35E-01,5.16E-01,3.73E-02,5.69E-02,2.52E-01
-2671.530357_-2568.451439,6.71E-04,1.84E-01,4.79E-01,4.18E-02,1.05E-01,1.90E-01
-2671.530357_-2668.451439,1.23E-01,1.20E-01,3.14E-01,1.58E-01,1.76E-01,1.09E-01
-2671.530357_-2768.451439,2.49E-02,1.79E-01,2.99E-01,8.19E-02,8.12E-02,3.34E-01
-2671.530357_-2868.451439,1.82E-01,1.53E-01,3.17E-01,1.27E-01,1.34E-01,8.69E-02
-2671.530357_-2968.451439,1.53E-01,1.13E-01,3.33E-01,1.43E-01,1.35E-01,1.24E-01
-2671.530357_-3068.451439,4.31E-02,1.63E-01,4.47E-01,1.06E-01,1.57E-01,8.43E-02
-2671.530357_-3168.451439,7.01E-02,3.41E-01,3.06E-01,8.42E-02,1.36E-01,6.26E-02
-2671.530357_-3268.451439,8.33E-02,2.34E-01,3.94E-01,9.16E-02,1.24E-01,7.23E-02
-2671.530357_-3368.451439,1.57E-01,1.30E-01,3.79E-01,1.11E-01,9.59E-02,1.27E-01
-2671.530357_-3468.451439,2.60E-02,2.32E-01,3.74E-01,9.88E-02,1.75E-01,9.38E-02
-2671.530357_-3568.451439,1.24E-01,1.92E-01,3.65E-01,1.05E-01,1.15E-01,9.88E-02
-2671.530357_-3668.451439,9.41E-02,3.05E-01,3.86E-01,6.39E-02,7.66E-02,7.51E-02
-2671.530357_-3768.451439,1.76E-02,2.94E-01,2.35E-01,8.12E-02,1.11E-01,2.61E-01
-2671.530357_-3868.451439,1.76E-01,1.64E-01,4.02E-01,8.61E-02,7.65E-02,9.49E-02
-2771.530357_-2368.451439,6.53E-04,2.06E-01,6.15E-01,2.86E-02,1.12E-01,3.84E-02
-2771.530357_-2468.451439,2.25E-03,1.04E-01,7.69E-01,2.71E-02,7.97E-02,1.80E-02
-2771.530357_-2568.451439,2.73E-03,2.28E-01,4.87E-01,4.74E-02,1.01E-01,1.34E-01
-2771.530357_-2668.451439,1.39E-01,1.02E-01,4.16E-01,1.30E-01,1.51E-01,6.18E-02
-2771.530357_-2768.451439,6.89E-02,1.23E-01,3.61E-01,1.45E-01,2.61E-01,4.08E-02
-2771.530357_-2868.451439,6.94E-03,1.95E-01,2.28E-01,1.23E-01,2.66E-01,1.81E-01
-2771.530357_-2968.451439,4.40E-02,2.74E-01,3.48E-01,9.01E-02,1.29E-01,1.15E-01
-2771.530357_-3068.451439,7.35E-02,1.87E-01,2.64E-01,1.29E-01,1.37E-01,2.10E-01
